C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_089.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_089.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_089.jpg, -0.0960894, 1, 0, 30.19004
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_190.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_190.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_190.jpg, 0, 1, 0, 30.18991
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_291.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_291.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_291.jpg, 0, 1, 0, 30.19012
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_393.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_393.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_393.jpg, 0, 1, 0, 30.18912
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_494.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_494.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_494.jpg, 0, 1, 0, 30.19041
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_596.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_596.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_596.jpg, -0.1363398, 1, 0, 30.18491
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_698.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_698.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_698.jpg, 0, 1, 0, 30.19025
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_799.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_799.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_799.jpg, 0, 1, 0, 30.19015
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_39_900.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_39_900.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_39_900.jpg, 0, 1, 0, 30.19016
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_001.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_001.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_001.jpg, -0.2160213, 1, 0, 30.17801
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_102.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_102.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_102.jpg, -0.1424946, 1, 0, 30.18987
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_202.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_202.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_202.jpg, 0, 1, 0, 30.1895
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_302.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_302.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_302.jpg, 0, 1, 0, 30.18972
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_404.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_404.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_404.jpg, 0, 1, 0, 30.19025
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_504.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_504.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_504.jpg, -0.0970053, 1, 0, 30.18772
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_604.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_604.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_604.jpg, -0.1282434, 1, 0, 30.18942
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_705.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_705.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_705.jpg, 0, 1, 0, 30.18996
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_805.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_805.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_805.jpg, 0, 1, 0, 30.19025
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_40_907.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_40_907.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_40_907.jpg, 0, 1, 0, 30.19031
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_007.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_007.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_007.jpg, -0.1712775, 1, 0, 30.18266
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_108.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_108.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_108.jpg, 0, 1, 0, 30.18995
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_208.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_208.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_208.jpg, 0, 1, 0, 30.1903
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_309.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_309.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_309.jpg, -0.1274262, 1, 0, 30.18651
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_409.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_409.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_409.jpg, -0.4235698, 1, 0, 30.15307
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_511.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_511.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_511.jpg, -0.7265179, 1, 0, 30.11218
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_611.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_611.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_611.jpg, -0.4919273, 1, 0, 30.18548
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_712.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_712.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_712.jpg, -0.1893767, 1, 0, 30.19703
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_813.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_813.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_813.jpg, 0, 1, 0, 30.18583
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_41_915.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_41_915.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_41_915.jpg, 0, 1, 0, 30.18959
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_017.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_017.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_017.jpg, 0.2539116, 1, 0, 30.17032
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_117.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_117.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_117.jpg, 0.5533884, 1, 0, 30.13347
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_219.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_219.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_219.jpg, 0.3023013, 1, 0, 30.19174
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_320.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_320.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_320.jpg, 0, 1, 0, 30.18493
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_421.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_421.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_421.jpg, -0.2212611, 1, 0, 30.16647
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_521.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_521.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_521.jpg, -0.5219767, 1, 0, 30.13054
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_623.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_623.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_623.jpg, -0.236547, 1, 0, 30.19016
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_723.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_723.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_723.jpg, 0, 1, 0, 30.18655
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_825.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_825.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_825.jpg, 0, 1, 0, 30.18989
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_42_926.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_42_926.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_42_926.jpg, 0, 1, 0, 30.19098
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_027.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_027.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_027.jpg, 0, 1, 0, 30.19055
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_127.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_127.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_127.jpg, 0, 1, 0, 30.19053
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_229.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_229.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_229.jpg, -0.147714, 1, 0, 30.18433
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_330.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_330.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_330.jpg, -0.3941235, 1, 0, 30.15765
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_431.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_431.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_431.jpg, -0.09489846, 1, 0, 30.19211
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_531.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_531.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_531.jpg, 0, 1, 0, 30.18967
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_632.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_632.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_632.jpg, -0.05263259, 1, 0, 30.19077
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_732.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_732.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_732.jpg, -0.3552816, 1, 0, 30.16342
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_833.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_833.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_833.jpg, -0.3051471, 1, 0, 30.18567
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_43_934.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_43_934.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_43_934.jpg, -0.004614283, 1, 0, 30.18743
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_034.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_034.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_034.jpg, -0.2552577, 1, 0, 30.18066
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_136.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_136.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_136.jpg, 0, 1, 0, 30.18908
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_235.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_235.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_235.jpg, 0, 1, 0, 30.1892
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_337.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_337.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_337.jpg, 0, 1, 0, 30.19056
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_437.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_437.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_437.jpg, 0, 1, 0, 30.19027
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_538.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_538.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_538.jpg, 0, 1, 0, 30.19027
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_638.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_638.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_638.jpg, -0.09796321, 1, 0, 30.18762
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_740.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_740.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_740.jpg, 0, 1, 0, 30.19063
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_841.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_841.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_841.jpg, 0, 1, 0, 30.19041
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_44_942.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_44_942.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_44_942.jpg, -0.1224954, 1, 0, 30.18753
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_042.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_042.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_042.jpg, -0.4223484, 1, 0, 30.15349
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_143.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_143.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_143.jpg, -0.7201574, 1, 0, 30.11272
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_244.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_244.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_244.jpg, -0.7784084, 1, 0, 30.13009
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_345.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_345.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_345.jpg, -0.4786676, 1, 0, 30.19584
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_446.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_446.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_446.jpg, -0.1778813, 1, 0, 30.19591
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_547.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_547.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_547.jpg, 0.2154138, 1, 0, 30.15815
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_647.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_647.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_647.jpg, 0.512862, 1, 0, 30.12792
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_747.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_747.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_747.jpg, 0.6208361, 1, 0, 30.13096
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_850.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_850.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_850.jpg, 0.3220045, 1, 0, 30.19127
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_45_949.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_45_949.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_45_949.jpg, 0.02077573, 1, 0, 30.18503
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_050.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_050.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_050.jpg, 0, 1, 0, 30.19099
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_150.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_150.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_150.jpg, 0, 1, 0, 30.19005
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_252.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_252.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_252.jpg, -0.1509711, 1, 0, 30.18492
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_354.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_354.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_354.jpg, -0.2912364, 1, 0, 30.17318
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_454.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_454.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_454.jpg, 0, 1, 0, 30.18867
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_556.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_556.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_556.jpg, 0, 1, 0, 30.19002
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_658.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_658.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_658.jpg, 0, 1, 0, 30.19041
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_758.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_758.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_758.jpg, -0.1527819, 1, 0, 30.18534
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_860.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_860.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_860.jpg, -0.4230735, 1, 0, 30.15674
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_46_963.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_46_963.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_46_963.jpg, -0.1232973, 1, 0, 30.19287
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_065.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_065.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_065.jpg, 0, 1, 0, 30.18904
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_165.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_165.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_165.jpg, 0, 1, 0, 30.19011
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_266.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_266.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_266.jpg, 0, 1, 0, 30.19023
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_367.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_367.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_367.jpg, 0, 1, 0, 30.19014
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_468.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_468.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_468.jpg, 0, 1, 0, 30.19056
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_569.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_569.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_569.jpg, 0, 1, 0, 30.19041
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_671.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_671.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_671.jpg, -0.0674724, 1, 0, 30.18959
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_772.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_772.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_772.jpg, -0.2526588, 1, 0, 30.17533
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_873.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_873.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_873.jpg, 0, 1, 0, 30.18912
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_47_973.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_47_973.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_47_973.jpg, 0, 1, 0, 30.19016
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_48_074.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_48_074.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_48_074.jpg, 0, 1, 0, 30.19027
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_48_175.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_48_175.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_48_175.jpg, 0, 1, 0, 30.19046
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_48_275.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_48_275.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_48_275.jpg, 0, 1, 0, 30.19046
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_48_377.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_48_377.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_48_377.jpg, 0, 1, 0, 30.19105
C:\Users\Chris\Projects\self_driving\IMG\center_2020_12_07_20_57_48_480.jpg, C:\Users\Chris\Projects\self_driving\IMG\left_2020_12_07_20_57_48_480.jpg, C:\Users\Chris\Projects\self_driving\IMG\right_2020_12_07_20_57_48_480.jpg, 0, 1, 0, 30.19058
